region_id,target,pred_stat,top_evidence,top_factor_id,top_factor_label,top_factor_kind,top_baseline_type,top_baseline_value,top_freq,top_delta_mean,top_direction,top_score
132,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.9018201936588448, ""p50"": 1.901915431022644, ""p95"": 2.000481116771698}}","[{""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5047732591629028, ""freq"": 0.5302806499261448, ""delta_mean"": -0.5422173738479614, ""direction"": ""decrease"", ""score"": 0.2875273814053444}, {""factor_id"": 43, ""factor_label"": ""terrain_relief"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5047732591629028, ""freq"": 0.2621861152141802, ""delta_mean"": -0.5737723112106323, ""direction"": ""decrease"", ""score"": 0.1504351332937773}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5047732591629028, ""freq"": 0.17552929591334318, ""delta_mean"": -0.41125598549842834, ""direction"": ""decrease"", ""score"": 0.0721874735746872}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5047732591629028, ""freq"": 0.023387493845396356, ""delta_mean"": 0.3972618877887726, ""direction"": ""increase"", ""score"": 0.009290959955670457}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.5047732591629028, ""freq"": 0.007877892663712457, ""delta_mean"": -0.48094090819358826, ""direction"": ""decrease"", ""score"": 0.0037888008523374755}]",19,ndre,aux_feature,region_mean,-0.5047732591629028,0.5302806499261448,-0.5422173738479614,decrease,0.2875273814053444
133,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.4388936111518928, ""p50"": 1.429070234298706, ""p95"": 1.538763242959976}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9341608881950378, ""freq"": 0.7621621621621621, ""delta_mean"": -0.9507013559341431, ""direction"": ""decrease"", ""score"": 0.7245886010092658}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9341608881950378, ""freq"": 0.12072072072072072, ""delta_mean"": -0.7685371041297913, ""direction"": ""decrease"", ""score"": 0.09277835311116399}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9341608881950378, ""freq"": 0.11711711711711711, ""delta_mean"": -0.9972409605979919, ""direction"": ""decrease"", ""score"": 0.11679398637634139}]",23,red_green_ratio,aux_feature,region_mean,-0.9341608881950378,0.7621621621621621,-0.9507013559341431,decrease,0.7245886010092658
134,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.7566700769453933, ""p50"": 1.73331618309021, ""p95"": 2.032960045337677}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.643427848815918, ""freq"": 0.7381443298969073, ""delta_mean"": -0.7080565094947815, ""direction"": ""decrease"", ""score"": 0.5226478977301686}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.643427848815918, ""freq"": 0.15, ""delta_mean"": -0.5803205966949463, ""direction"": ""decrease"", ""score"": 0.08704808950424194}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.643427848815918, ""freq"": 0.032474226804123714, ""delta_mean"": 0.7349249124526978, ""direction"": ""increase"", ""score"": 0.023866118290989672}, {""factor_id"": 25, ""factor_label"": ""red_edge_diff"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.643427848815918, ""freq"": 0.028350515463917526, ""delta_mean"": -0.6355189085006714, ""direction"": ""decrease"", ""score"": 0.01801728864306027}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.643427848815918, ""freq"": 0.024742268041237112, ""delta_mean"": -0.7122721076011658, ""direction"": ""decrease"", ""score"": 0.017623227404564925}]",23,red_green_ratio,aux_feature,region_mean,-0.643427848815918,0.7381443298969073,-0.7080565094947815,decrease,0.5226478977301686
135,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.313011360168457, ""p50"": 1.3093958497047424, ""p95"": 1.3651887118816375}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8852570652961731, ""freq"": 0.8817307692307692, ""delta_mean"": -0.9036368727684021, ""direction"": ""decrease"", ""score"": 0.79676443493137}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8852570652961731, ""freq"": 0.07788461538461539, ""delta_mean"": -0.6646007895469666, ""direction"": ""decrease"", ""score"": 0.051762176878177205}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8852570652961731, ""freq"": 0.04038461538461539, ""delta_mean"": -0.9095160961151123, ""direction"": ""decrease"", ""score"": 0.03673045772772569}]",23,red_green_ratio,aux_feature,region_mean,-0.8852570652961731,0.8817307692307692,-0.9036368727684021,decrease,0.79676443493137
136,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.3753561764806757, ""p50"": 1.3661183714866638, ""p95"": 1.459103524684906}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8897426724433899, ""freq"": 0.7940931780366056, ""delta_mean"": -0.9159041047096252, ""direction"": ""decrease"", ""score"": 0.7273132012856384}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8897426724433899, ""freq"": 0.13394342762063227, ""delta_mean"": -0.8552448749542236, ""direction"": ""decrease"", ""score"": 0.11455443000634775}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8897426724433899, ""freq"": 0.07196339434276207, ""delta_mean"": -0.6652700901031494, ""direction"": ""decrease"", ""score"": 0.047875093838537795}]",23,red_green_ratio,aux_feature,region_mean,-0.8897426724433899,0.7940931780366056,-0.9159041047096252,decrease,0.7273132012856384
137,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.4746919506257907, ""p50"": 1.4737104177474976, ""p95"": 1.623921489715576}}","[{""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.6848567724227905, ""freq"": 0.6175298804780877, ""delta_mean"": -0.7316588759422302, ""direction"": ""decrease"", ""score"": 0.4518212182113374}, {""factor_id"": 43, ""factor_label"": ""terrain_relief"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.6848567724227905, ""freq"": 0.19176626826029217, ""delta_mean"": -0.65181964635849, ""direction"": ""decrease"", ""score"": 0.12499702116091096}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.6848567724227905, ""freq"": 0.12828685258964143, ""delta_mean"": -0.5929559469223022, ""direction"": ""decrease"", ""score"": 0.07606845215497264}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.6848567724227905, ""freq"": 0.06135458167330677, ""delta_mean"": -0.5229248404502869, ""direction"": ""decrease"", ""score"": 0.03208383483240804}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.6848567724227905, ""freq"": 0.0005312084993359894, ""delta_mean"": 0.5624058246612549, ""direction"": ""increase"", ""score"": 0.0002987547541361248}]",19,ndre,aux_feature,region_mean,-0.6848567724227905,0.6175298804780877,-0.7316588759422302,decrease,0.4518212182113374
138,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.3479185667117881, ""p50"": 1.2599836587905884, ""p95"": 1.7916092872619622}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8630797266960144, ""freq"": 0.41620111731843573, ""delta_mean"": -0.8336764574050903, ""direction"": ""decrease"", ""score"": 0.3469770730540739}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8630797266960144, ""freq"": 0.28538175046554937, ""delta_mean"": -1.0840997695922852, ""direction"": ""decrease"", ""score"": 0.30938228992554506}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8630797266960144, ""freq"": 0.19366852886405958, ""delta_mean"": -0.6496623158454895, ""direction"": ""decrease"", ""score"": 0.12581914496821398}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8630797266960144, ""freq"": 0.07029795158286778, ""delta_mean"": -0.8290143609046936, ""direction"": ""decrease"", ""score"": 0.05827801140438023}, {""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8630797266960144, ""freq"": 0.01722532588454376, ""delta_mean"": -1.0177081823349, ""direction"": ""decrease"", ""score"": 0.01753035509608533}]",23,red_green_ratio,aux_feature,region_mean,-0.8630797266960144,0.41620111731843573,-0.8336764574050903,decrease,0.3469770730540739
139,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.8482491956464238, ""p50"": 1.8336092829704285, ""p95"": 2.211687457561493}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7139290571212769, ""freq"": 0.8060836501901141, ""delta_mean"": -0.8631346225738525, ""direction"": ""decrease"", ""score"": 0.6957587071697975}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7139290571212769, ""freq"": 0.07731305449936629, ""delta_mean"": 0.8162438273429871, ""direction"": ""increase"", ""score"": 0.06310630350813969}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7139290571212769, ""freq"": 0.07160963244613434, ""delta_mean"": -0.6086428761482239, ""direction"": ""decrease"", ""score"": 0.04358469265193238}, {""factor_id"": 44, ""factor_label"": ""terrain_slope"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7139290571212769, ""freq"": 0.014575411913814956, ""delta_mean"": -0.8163793683052063, ""direction"": ""decrease"", ""score"": 0.011899065570988432}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7139290571212769, ""freq"": 0.013307984790874524, ""delta_mean"": -0.8673498034477234, ""direction"": ""decrease"", ""score"": 0.01154267799265031}]",23,red_green_ratio,aux_feature,region_mean,-0.7139290571212769,0.8060836501901141,-0.8631346225738525,decrease,0.6957587071697975
140,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.7254980589145597, ""p50"": 1.714365839958191, ""p95"": 1.9016316473484038}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7104976773262024, ""freq"": 0.7633495145631068, ""delta_mean"": -0.7493339776992798, ""direction"": ""decrease"", ""score"": 0.5720037281223872}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7104976773262024, ""freq"": 0.14805825242718446, ""delta_mean"": -0.5698073506355286, ""direction"": ""decrease"", ""score"": 0.0843646805552603}, {""factor_id"": 44, ""factor_label"": ""terrain_slope"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7104976773262024, ""freq"": 0.07160194174757281, ""delta_mean"": -0.7925019264221191, ""direction"": ""decrease"", ""score"": 0.05674467677051581}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7104976773262024, ""freq"": 0.00849514563106796, ""delta_mean"": 0.7979041337966919, ""direction"": ""increase"", ""score"": 0.006778311816234033}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7104976773262024, ""freq"": 0.00424757281553398, ""delta_mean"": -0.7385177612304688, ""direction"": ""decrease"", ""score"": 0.003136907966391554}]",23,red_green_ratio,aux_feature,region_mean,-0.7104976773262024,0.7633495145631068,-0.7493339776992798,decrease,0.5720037281223872
141,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.7056005750831804, ""p50"": 1.6930029392242432, ""p95"": 2.01795539855957}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7055928111076355, ""freq"": 0.6148026315789473, ""delta_mean"": -0.7679234743118286, ""direction"": ""decrease"", ""score"": 0.47212137285816036}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7055928111076355, ""freq"": 0.2019736842105263, ""delta_mean"": -0.5868356823921204, ""direction"": ""decrease"", ""score"": 0.11852536479893483}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7055928111076355, ""freq"": 0.09835526315789474, ""delta_mean"": -0.7905605435371399, ""direction"": ""decrease"", ""score"": 0.0777557903018437}, {""factor_id"": 44, ""factor_label"": ""terrain_slope"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7055928111076355, ""freq"": 0.04638157894736842, ""delta_mean"": -0.8657671809196472, ""direction"": ""decrease"", ""score"": 0.04015564885186521}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7055928111076355, ""freq"": 0.02138157894736842, ""delta_mean"": 0.7231501340866089, ""direction"": ""increase"", ""score"": 0.015462091682772888}]",23,red_green_ratio,aux_feature,region_mean,-0.7055928111076355,0.6148026315789473,-0.7679234743118286,decrease,0.47212137285816036
142,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.5371456616967656, ""p50"": 1.525905728340149, ""p95"": 1.711859631538391}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8061052560806274, ""freq"": 0.6319161327897496, ""delta_mean"": -0.8196321725845337, ""direction"": ""decrease"", ""score"": 0.5179387928096791}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8061052560806274, ""freq"": 0.19277810133954573, ""delta_mean"": -0.6722405552864075, ""direction"": ""decrease"", ""score"": 0.12959325789155554}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8061052560806274, ""freq"": 0.1374490390215492, ""delta_mean"": -0.9434303641319275, ""direction"": ""decrease"", ""score"": 0.1296735969336837}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8061052560806274, ""freq"": 0.019801980198019802, ""delta_mean"": -0.8190249800682068, ""direction"": ""decrease"", ""score"": 0.016218316436994194}, {""factor_id"": 44, ""factor_label"": ""terrain_slope"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8061052560806274, ""freq"": 0.009900990099009901, ""delta_mean"": -0.9304583072662354, ""direction"": ""decrease"", ""score"": 0.009212458487784509}]",23,red_green_ratio,aux_feature,region_mean,-0.8061052560806274,0.6319161327897496,-0.8196321725845337,decrease,0.5179387928096791
143,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.627686111591297, ""p50"": 1.598684310913086, ""p95"": 2.0098049640655518}}","[{""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9253247380256653, ""freq"": 0.6813757300454251, ""delta_mean"": -0.9639274477958679, ""direction"": ""decrease"", ""score"": 0.6567967684527328}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9253247380256653, ""freq"": 0.12848799480856588, ""delta_mean"": -0.6462128758430481, ""direction"": ""decrease"", ""score"": 0.08303059663654999}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9253247380256653, ""freq"": 0.09085009733939, ""delta_mean"": -0.9518758654594421, ""direction"": ""decrease"", ""score"": 0.08647801503200643}, {""factor_id"": 44, ""factor_label"": ""terrain_slope"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9253247380256653, ""freq"": 0.035691109669046074, ""delta_mean"": -1.1232666969299316, ""direction"": ""decrease"", ""score"": 0.04009063486771333}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9253247380256653, ""freq"": 0.03309539260220636, ""delta_mean"": -1.1665221452713013, ""direction"": ""decrease"", ""score"": 0.03860650837692172}]",19,ndre,aux_feature,region_mean,-0.9253247380256653,0.6813757300454251,-0.9639274477958679,decrease,0.6567967684527328
144,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.6732181881628074, ""p50"": 1.614706039428711, ""p95"": 2.1338607549667357}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7540374398231506, ""freq"": 0.5664610207515424, ""delta_mean"": -0.8636224865913391, ""direction"": ""decrease"", ""score"": 0.4892084752985152}, {""factor_id"": 44, ""factor_label"": ""terrain_slope"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7540374398231506, ""freq"": 0.16432978126752665, ""delta_mean"": -0.8849084377288818, ""direction"": ""decrease"", ""score"": 0.14541681001377588}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7540374398231506, ""freq"": 0.12002243409983174, ""delta_mean"": -0.6668137907981873, ""direction"": ""decrease"", ""score"": 0.08003261426293441}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7540374398231506, ""freq"": 0.054963544587773416, ""delta_mean"": -0.7926821112632751, ""direction"": ""decrease"", ""score"": 0.043568618566349394}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7540374398231506, ""freq"": 0.04879416713404375, ""delta_mean"": 0.9030628204345703, ""direction"": ""increase"", ""score"": 0.04406419819282536}]",23,red_green_ratio,aux_feature,region_mean,-0.7540374398231506,0.5664610207515424,-0.8636224865913391,decrease,0.4892084752985152
145,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.338474565281677, ""p50"": 1.331002116203308, ""p95"": 1.4163580000400542}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9264024496078491, ""freq"": 0.8651187522155264, ""delta_mean"": -0.9495294690132141, ""direction"": ""decrease"", ""score"": 0.8214557494245831}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9264024496078491, ""freq"": 0.07089684509039348, ""delta_mean"": -0.8283206224441528, ""direction"": ""decrease"", ""score"": 0.05872531885460141}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9264024496078491, ""freq"": 0.058135412974122655, ""delta_mean"": -0.7087227702140808, ""direction"": ""decrease"", ""score"": 0.04120189093055982}, {""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9264024496078491, ""freq"": 0.005671747607231478, ""delta_mean"": -0.8507475256919861, ""direction"": ""decrease"", ""score"": 0.004825225243201623}, {""factor_id"": 44, ""factor_label"": ""terrain_slope"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.9264024496078491, ""freq"": 0.0001772421127259837, ""delta_mean"": -1.0960034132003784, ""direction"": ""decrease"", ""score"": 0.00019425796051052437}]",23,red_green_ratio,aux_feature,region_mean,-0.9264024496078491,0.8651187522155264,-0.9495294690132141,decrease,0.8214557494245831
146,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.4940881002348152, ""p50"": 1.44767826795578, ""p95"": 1.7684324085712433}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8847121000289917, ""freq"": 0.8426270136307311, ""delta_mean"": -0.9159183502197266, ""direction"": ""decrease"", ""score"": 0.7717775441752343}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8847121000289917, ""freq"": 0.12577447335811648, ""delta_mean"": -0.6968265175819397, ""direction"": ""decrease"", ""score"": 0.08764298827083876}, {""factor_id"": 39, ""factor_label"": ""climate_bio12"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8847121000289917, ""freq"": 0.019206939281288724, ""delta_mean"": -0.8261638879776001, ""direction"": ""decrease"", ""score"": 0.015868079632779183}, {""factor_id"": 34, ""factor_label"": ""covgtiff_wet_g_0_5cm_1km_mean"", ""factor_kind"": ""gtiff_covariate"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8847121000289917, ""freq"": 0.009913258983890954, ""delta_mean"": -0.8362712860107422, ""direction"": ""decrease"", ""score"": 0.008290173839016032}, {""factor_id"": 44, ""factor_label"": ""terrain_slope"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.8847121000289917, ""freq"": 0.0018587360594795538, ""delta_mean"": -0.8540048003196716, ""direction"": ""decrease"", ""score"": 0.0015873695173228097}]",23,red_green_ratio,aux_feature,region_mean,-0.8847121000289917,0.8426270136307311,-0.9159183502197266,decrease,0.7717775441752343
147,OC_0-5cm_1km_mean,"{""OC_0-5cm_1km_mean"": {""mean"": 1.6959214801011193, ""p50"": 1.6684470176696777, ""p95"": 2.16131272315979}}","[{""factor_id"": 23, ""factor_label"": ""red_green_ratio"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7482171654701233, ""freq"": 0.3654154635867822, ""delta_mean"": -0.9204385280609131, ""direction"": ""decrease"", ""score"": 0.33634247143451396}, {""factor_id"": 19, ""factor_label"": ""ndre"", ""factor_kind"": ""aux_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7482171654701233, ""freq"": 0.24767404555662495, ""delta_mean"": -0.8277150392532349, ""direction"": ""decrease"", ""score"": 0.2050035323399093}, {""factor_id"": 40, ""factor_label"": ""climate_bio15"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7482171654701233, ""freq"": 0.12319538017324351, ""delta_mean"": -0.679347038269043, ""direction"": ""decrease"", ""score"": 0.08369241664912176}, {""factor_id"": 44, ""factor_label"": ""terrain_slope"", ""factor_kind"": ""terrain_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7482171654701233, ""freq"": 0.08950914340712224, ""delta_mean"": -0.9641697406768799, ""direction"": ""decrease"", ""score"": 0.0863020075870547}, {""factor_id"": 37, ""factor_label"": ""climate_bio1"", ""factor_kind"": ""climate_feature"", ""baseline_type"": ""region_mean"", ""baseline_value"": -0.7482171654701233, ""freq"": 0.06320179659929419, ""delta_mean"": 0.9172984957695007, ""direction"": ""increase"", ""score"": 0.057974912950462504}]",23,red_green_ratio,aux_feature,region_mean,-0.7482171654701233,0.3654154635867822,-0.9204385280609131,decrease,0.33634247143451396
